year,state_abbv,district_id,dem,winning_party,dem_last_name,rep_last_name,dem_margin,lag_dem_margin_lean,lag_dem_margin_lean_2,year_pvi_coef,pvi
2006,NV,NV.1,0.4254,R,CARTER,ENSIGN,-0.1492,-0.042233458369480593,-0.08438048051700413,0.6761585984713792,-0.055882409091992435
2006,NY,NY.1,0.6836,D,CLINTON,SPENCER,0.36719999999999997,0.2663665416305194,0.2585195194829959,0.6761585984713792,0.26382535098043924
2006,OH,OH.1,0.5618,D,BROWN,DEWINE,0.12359999999999993,-0.04193345836948059,-0.024180480517004124,0.6761585984713792,-0.03618430914042804
2006,PA,PA.1,0.5868,D,CASEY,SANTORUM,0.17359999999999998,0.037866541630519404,0.00711951948299587,0.6761585984713792,0.027909382885433837
2006,RI,RI.1,0.5352,D,WHITEHOUSE,CHAFEE,0.07040000000000002,0.3078665416305194,0.28401951948299586,0.6761585984713792,0.30014388855598134
2006,TN,TN.1,0.4862,R,FORD,CORKER,-0.027599999999999958,-0.044433458369480594,-0.07038048051700413,0.6761585984713792,-0.052836178387228774
2006,TX,TX.1,0.3688,R,RADNOFSKY,HUTCHISON,-0.26239999999999997,-0.22423345836948058,-0.14928048051700413,0.6761585984713792,-0.19996058097299094
2006,UT,UT.1,0.3325,R,ASHDOWN,HATCH,-0.33499999999999996,-0.4396334583694806,-0.33648048051700413,0.6761585984713792,-0.40622825344988384
2006,VA,VA.1,0.502,D,WEBB,ALLEN,0.0040000000000000036,-0.0880334583694806,-0.11728048051700413,0.6761585984713792,-0.09750485501227323
2006,VT,VT.1,0.669,D,SANDERS,TARRANT,0.3380000000000001,0.1036665416305194,0.16761951948299586,0.6761585984713792,0.12437716361019421
2006,WA,WA.1,0.5874,D,CANTWELL,MCGAVICK,0.17480000000000007,0.05376654163051941,0.04781951948299587,0.6761585984713792,0.05184064964334364
2006,WI,WI.1,0.6954,D,KOHL,LORGE,0.39080000000000004,-0.0028334583694805925,0.022319519482995875,0.6761585984713792,0.005312117230883746
2006,WV,WV.1,0.7705,D,BYRD,RAESE,0.5409999999999999,-0.06993345836948059,0.07101951948299587,0.6761585984713792,-0.024287048472101957
2006,WY,WY.1,0.2991,R,GROUTAGE,THOMAS,-0.40180000000000005,-0.42473345836948057,-0.24588048051700412,0.6761585984713792,-0.3668134593541672
2008,AK,AK.2,0.5066,D,BEGICH,STEVENS,0.0132000000000001,-0.23983975926855416,-0.3638334583694806,0.6712876198411282,-0.28059802322472266
2008,AL,AL.2,0.3656,R,FIGURES,SESSIONS,-0.26880000000000004,-0.23333975926855416,-0.1572334583694806,0.6712876198411282,-0.20832267595493242
2008,CO,CO.2,0.5541,D,UDALL,SCHAFFER,0.10820000000000007,-0.022639759268554153,-0.0948334583694806,0.6712876198411282,-0.046370721932493086
2008,DE,DE.2,0.6469,D,BIDEN,O'DONNELL,0.29380000000000006,0.10126024073144585,0.1296665416305194,0.6712876198411282,0.11059774351148943
2008,GA,GA.2,0.4256,R,MARTIN,CHAMBLISS,-0.14880000000000004,-0.14243975926855415,-0.1248334583694806,0.6712876198411282,-0.1366523501942264
2008,IA,IA.2,0.6271,D,HARKIN,REED,0.2542,0.017960240731445847,-0.0018334583694805924,0.6712876198411282,0.011453806787831797
2008,ID,ID.2,0.3717,R,LAROCCO,RISCH,-0.25660000000000005,-0.36183975926855416,-0.4221334583694806,0.6712876198411282,-0.3816590446086025
2008,IL,IL.2,0.704,D,DURBIN,SAUERBERG,0.4079999999999999,0.12886024073144586,0.11846654163051941,0.6712876198411282,0.1254437031613252
2008,KS,KS.2,0.3777,R,SLATTERY,ROBERTS,-0.24460000000000004,-0.23263975926855412,-0.2234334583694806,0.6712876198411282,-0.2296135341875609
2008,KY,KY.2,0.4703,R,LUNSFORD,MCCONNELL,-0.05940000000000001,-0.17553975926855414,-0.15973345836948058,0.6712876198411282,-0.17034403247851237
